wav_filename,wav_filesize,transcript
/GeneralizedKWS/timit3/selected_words_train/accept/2.wav,64058,accept
/GeneralizedKWS/timit3/selected_words_train/accept/1.wav,64058,accept
/GeneralizedKWS/timit3/selected_words_train/bayou/2.wav,128058,bayou
/GeneralizedKWS/timit3/selected_words_train/bayou/1.wav,64058,bayou
/GeneralizedKWS/timit3/selected_words_train/bayou/7.wav,128058,bayou
/GeneralizedKWS/timit3/selected_words_train/bayou/3.wav,64058,bayou
/GeneralizedKWS/timit3/selected_words_train/bayou/4.wav,128050,bayou
/GeneralizedKWS/timit3/selected_words_train/bayou/6.wav,128058,bayou
/GeneralizedKWS/timit3/selected_words_train/bayou/5.wav,128050,bayou
/GeneralizedKWS/timit3/selected_words_train/redheads/1.wav,128050,redheads
/GeneralizedKWS/timit3/selected_words_train/perfectly/1.wav,128058,perfectly
/GeneralizedKWS/timit3/selected_words_train/report/1.wav,64058,report
/GeneralizedKWS/timit3/selected_words_train/reality/2.wav,64058,reality
/GeneralizedKWS/timit3/selected_words_train/reality/1.wav,128050,reality
/GeneralizedKWS/timit3/selected_words_train/reality/3.wav,64058,reality
/GeneralizedKWS/timit3/selected_words_train/announcing/1.wav,64058,announcing
/GeneralizedKWS/timit3/selected_words_train/coauthors/2.wav,64058,coauthors
/GeneralizedKWS/timit3/selected_words_train/coauthors/1.wav,128050,coauthors
/GeneralizedKWS/timit3/selected_words_train/coauthors/7.wav,64058,coauthors
/GeneralizedKWS/timit3/selected_words_train/coauthors/3.wav,128050,coauthors
/GeneralizedKWS/timit3/selected_words_train/coauthors/4.wav,64058,coauthors
/GeneralizedKWS/timit3/selected_words_train/coauthors/6.wav,128050,coauthors
/GeneralizedKWS/timit3/selected_words_train/coauthors/5.wav,64058,coauthors
/GeneralizedKWS/timit3/selected_words_train/alcohol/1.wav,128058,alcohol
/GeneralizedKWS/timit3/selected_words_train/headaches/1.wav,64058,headaches
/GeneralizedKWS/timit3/selected_words_train/tobacco/1.wav,128050,tobacco
/GeneralizedKWS/timit3/selected_words_train/elements/1.wav,64058,elements
/GeneralizedKWS/timit3/selected_words_train/points/8.wav,64058,points
/GeneralizedKWS/timit3/selected_words_train/points/2.wav,64058,points
/GeneralizedKWS/timit3/selected_words_train/points/1.wav,64058,points
/GeneralizedKWS/timit3/selected_words_train/points/7.wav,64058,points
/GeneralizedKWS/timit3/selected_words_train/points/3.wav,64058,points
/GeneralizedKWS/timit3/selected_words_train/points/4.wav,128050,points
/GeneralizedKWS/timit3/selected_words_train/points/6.wav,128050,points
/GeneralizedKWS/timit3/selected_words_train/points/5.wav,64058,points
/GeneralizedKWS/timit3/selected_words_train/clatter/1.wav,128050,clatter
/GeneralizedKWS/timit3/selected_words_train/thrill/1.wav,128050,thrill
/GeneralizedKWS/timit3/selected_words_train/knowed/1.wav,128050,knowed
/GeneralizedKWS/timit3/selected_words_train/scoop/2.wav,64058,scoop
/GeneralizedKWS/timit3/selected_words_train/scoop/1.wav,64058,scoop
/GeneralizedKWS/timit3/selected_words_train/scoop/7.wav,128050,scoop
/GeneralizedKWS/timit3/selected_words_train/scoop/3.wav,64058,scoop
/GeneralizedKWS/timit3/selected_words_train/scoop/4.wav,128050,scoop
/GeneralizedKWS/timit3/selected_words_train/scoop/6.wav,128050,scoop
/GeneralizedKWS/timit3/selected_words_train/scoop/5.wav,64058,scoop
/GeneralizedKWS/timit3/selected_words_train/horizon/1.wav,128050,horizon
/GeneralizedKWS/timit3/selected_words_train/studio/1.wav,128050,studio
/GeneralizedKWS/timit3/selected_words_train/abides/1.wav,128050,abides
/GeneralizedKWS/timit3/selected_words_train/goodness/1.wav,128050,goodness
/GeneralizedKWS/timit3/selected_words_train/routine/1.wav,128050,routine
/GeneralizedKWS/timit3/selected_words_train/adopted/1.wav,64058,adopted
/GeneralizedKWS/timit3/selected_words_train/wondered/1.wav,64058,wondered
/GeneralizedKWS/timit3/selected_words_train/straight/8.wav,128050,straight
/GeneralizedKWS/timit3/selected_words_train/straight/2.wav,64058,straight
/GeneralizedKWS/timit3/selected_words_train/straight/1.wav,64058,straight
/GeneralizedKWS/timit3/selected_words_train/straight/7.wav,128050,straight
/GeneralizedKWS/timit3/selected_words_train/straight/3.wav,64058,straight
/GeneralizedKWS/timit3/selected_words_train/straight/4.wav,128050,straight
/GeneralizedKWS/timit3/selected_words_train/straight/6.wav,64058,straight
/GeneralizedKWS/timit3/selected_words_train/straight/5.wav,128050,straight
/GeneralizedKWS/timit3/selected_words_train/insufficient/1.wav,64058,insufficient
/GeneralizedKWS/timit3/selected_words_train/reorganization/2.wav,64058,reorganization
/GeneralizedKWS/timit3/selected_words_train/reorganization/1.wav,128058,reorganization
/GeneralizedKWS/timit3/selected_words_train/reorganization/7.wav,128050,reorganization
/GeneralizedKWS/timit3/selected_words_train/reorganization/3.wav,64058,reorganization
/GeneralizedKWS/timit3/selected_words_train/reorganization/4.wav,128050,reorganization
/GeneralizedKWS/timit3/selected_words_train/reorganization/6.wav,128050,reorganization
/GeneralizedKWS/timit3/selected_words_train/reorganization/5.wav,128050,reorganization
/GeneralizedKWS/timit3/selected_words_train/verbalize/2.wav,128050,verbalize
/GeneralizedKWS/timit3/selected_words_train/verbalize/1.wav,128050,verbalize
/GeneralizedKWS/timit3/selected_words_train/verbalize/7.wav,64058,verbalize
/GeneralizedKWS/timit3/selected_words_train/verbalize/3.wav,128050,verbalize
/GeneralizedKWS/timit3/selected_words_train/verbalize/4.wav,128050,verbalize
/GeneralizedKWS/timit3/selected_words_train/verbalize/6.wav,128050,verbalize
/GeneralizedKWS/timit3/selected_words_train/verbalize/5.wav,64058,verbalize
/GeneralizedKWS/timit3/selected_words_train/viscosity/1.wav,64058,viscosity
/GeneralizedKWS/timit3/selected_words_train/bourgeoisie/1.wav,128050,bourgeoisie
/GeneralizedKWS/timit3/selected_words_train/photographs/1.wav,64058,photographs
/GeneralizedKWS/timit3/selected_words_train/cultures/1.wav,64058,cultures
/GeneralizedKWS/timit3/selected_words_train/perfect/1.wav,128058,perfect
/GeneralizedKWS/timit3/selected_words_train/mates/1.wav,128050,mates
/GeneralizedKWS/timit3/selected_words_train/simmer/1.wav,64058,simmer
/GeneralizedKWS/timit3/selected_words_train/racing/1.wav,128050,racing
/GeneralizedKWS/timit3/selected_words_train/resolved/2.wav,64058,resolved
/GeneralizedKWS/timit3/selected_words_train/resolved/1.wav,128050,resolved
/GeneralizedKWS/timit3/selected_words_train/teems/1.wav,64058,teems
/GeneralizedKWS/timit3/selected_words_train/based/2.wav,64058,based
/GeneralizedKWS/timit3/selected_words_train/based/1.wav,64058,based
/GeneralizedKWS/timit3/selected_words_train/garbage/8.wav,64058,garbage
/GeneralizedKWS/timit3/selected_words_train/garbage/2.wav,64058,garbage
/GeneralizedKWS/timit3/selected_words_train/garbage/1.wav,64058,garbage
/GeneralizedKWS/timit3/selected_words_train/garbage/7.wav,64058,garbage
/GeneralizedKWS/timit3/selected_words_train/garbage/3.wav,128050,garbage
/GeneralizedKWS/timit3/selected_words_train/garbage/4.wav,128050,garbage
/GeneralizedKWS/timit3/selected_words_train/garbage/6.wav,128050,garbage
/GeneralizedKWS/timit3/selected_words_train/garbage/5.wav,128050,garbage
/GeneralizedKWS/timit3/selected_words_train/idiotic/2.wav,64058,idiotic
/GeneralizedKWS/timit3/selected_words_train/idiotic/1.wav,64058,idiotic
/GeneralizedKWS/timit3/selected_words_train/idiotic/7.wav,64058,idiotic
/GeneralizedKWS/timit3/selected_words_train/idiotic/3.wav,64058,idiotic
/GeneralizedKWS/timit3/selected_words_train/idiotic/4.wav,64058,idiotic
/GeneralizedKWS/timit3/selected_words_train/idiotic/6.wav,64058,idiotic
/GeneralizedKWS/timit3/selected_words_train/idiotic/5.wav,128050,idiotic
/GeneralizedKWS/timit3/selected_words_train/hooking/1.wav,64058,hooking
/GeneralizedKWS/timit3/selected_words_train/theory/8.wav,128058,theory
/GeneralizedKWS/timit3/selected_words_train/theory/9.wav,128050,theory
/GeneralizedKWS/timit3/selected_words_train/theory/2.wav,128050,theory
/GeneralizedKWS/timit3/selected_words_train/theory/1.wav,128050,theory
/GeneralizedKWS/timit3/selected_words_train/theory/7.wav,128058,theory
/GeneralizedKWS/timit3/selected_words_train/theory/3.wav,128050,theory
/GeneralizedKWS/timit3/selected_words_train/theory/4.wav,128050,theory
/GeneralizedKWS/timit3/selected_words_train/theory/6.wav,64058,theory
/GeneralizedKWS/timit3/selected_words_train/theory/5.wav,128050,theory
/GeneralizedKWS/timit3/selected_words_train/modesty/1.wav,64058,modesty
/GeneralizedKWS/timit3/selected_words_train/rattled/1.wav,128050,rattled
/GeneralizedKWS/timit3/selected_words_train/crest/1.wav,128050,crest
/GeneralizedKWS/timit3/selected_words_train/darkness/2.wav,128058,darkness
/GeneralizedKWS/timit3/selected_words_train/darkness/1.wav,128050,darkness
/GeneralizedKWS/timit3/selected_words_train/environment/2.wav,64058,environment
/GeneralizedKWS/timit3/selected_words_train/environment/1.wav,128058,environment
/GeneralizedKWS/timit3/selected_words_train/lightbulbs/2.wav,64058,lightbulbs
/GeneralizedKWS/timit3/selected_words_train/lightbulbs/1.wav,128050,lightbulbs
/GeneralizedKWS/timit3/selected_words_train/lightbulbs/7.wav,128050,lightbulbs
/GeneralizedKWS/timit3/selected_words_train/lightbulbs/3.wav,128050,lightbulbs
/GeneralizedKWS/timit3/selected_words_train/lightbulbs/4.wav,128050,lightbulbs
/GeneralizedKWS/timit3/selected_words_train/lightbulbs/6.wav,64058,lightbulbs
/GeneralizedKWS/timit3/selected_words_train/lightbulbs/5.wav,64058,lightbulbs
/GeneralizedKWS/timit3/selected_words_train/zealous/1.wav,128050,zealous
/GeneralizedKWS/timit3/selected_words_train/reading/8.wav,128050,reading
/GeneralizedKWS/timit3/selected_words_train/reading/2.wav,128058,reading
/GeneralizedKWS/timit3/selected_words_train/reading/1.wav,128058,reading
/GeneralizedKWS/timit3/selected_words_train/reading/7.wav,128058,reading
/GeneralizedKWS/timit3/selected_words_train/reading/3.wav,128050,reading
/GeneralizedKWS/timit3/selected_words_train/reading/4.wav,128058,reading
/GeneralizedKWS/timit3/selected_words_train/reading/6.wav,128058,reading
/GeneralizedKWS/timit3/selected_words_train/reading/5.wav,64058,reading
/GeneralizedKWS/timit3/selected_words_train/cereal/1.wav,64058,cereal
/GeneralizedKWS/timit3/selected_words_train/atheists/8.wav,128050,atheists
/GeneralizedKWS/timit3/selected_words_train/atheists/2.wav,64058,atheists
/GeneralizedKWS/timit3/selected_words_train/atheists/1.wav,64058,atheists
/GeneralizedKWS/timit3/selected_words_train/atheists/7.wav,128050,atheists
/GeneralizedKWS/timit3/selected_words_train/atheists/3.wav,128050,atheists
/GeneralizedKWS/timit3/selected_words_train/atheists/4.wav,64058,atheists
/GeneralizedKWS/timit3/selected_words_train/atheists/6.wav,128050,atheists
/GeneralizedKWS/timit3/selected_words_train/atheists/5.wav,128050,atheists
/GeneralizedKWS/timit3/selected_words_train/haughty/2.wav,128050,haughty
/GeneralizedKWS/timit3/selected_words_train/haughty/1.wav,128050,haughty
/GeneralizedKWS/timit3/selected_words_train/haughty/7.wav,128050,haughty
/GeneralizedKWS/timit3/selected_words_train/haughty/3.wav,64058,haughty
/GeneralizedKWS/timit3/selected_words_train/haughty/4.wav,128050,haughty
/GeneralizedKWS/timit3/selected_words_train/haughty/6.wav,64058,haughty
/GeneralizedKWS/timit3/selected_words_train/haughty/5.wav,64058,haughty
/GeneralizedKWS/timit3/selected_words_train/insecticides/1.wav,64058,insecticides
/GeneralizedKWS/timit3/selected_words_train/train/2.wav,128050,train
/GeneralizedKWS/timit3/selected_words_train/train/1.wav,64058,train
/GeneralizedKWS/timit3/selected_words_train/cooperates/2.wav,64058,cooperates
/GeneralizedKWS/timit3/selected_words_train/cooperates/1.wav,64058,cooperates
/GeneralizedKWS/timit3/selected_words_train/cooperates/7.wav,64058,cooperates
/GeneralizedKWS/timit3/selected_words_train/cooperates/3.wav,64058,cooperates
/GeneralizedKWS/timit3/selected_words_train/cooperates/4.wav,128050,cooperates
/GeneralizedKWS/timit3/selected_words_train/cooperates/6.wav,128050,cooperates
/GeneralizedKWS/timit3/selected_words_train/cooperates/5.wav,128050,cooperates
/GeneralizedKWS/timit3/selected_words_train/frequently/8.wav,128050,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/15.wav,64058,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/12.wav,128058,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/10.wav,128050,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/14.wav,128058,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/9.wav,64058,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/2.wav,64058,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/13.wav,64058,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/16.wav,128050,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/1.wav,64058,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/7.wav,128058,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/3.wav,64058,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/4.wav,128050,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/6.wav,128050,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/5.wav,64058,frequently
/GeneralizedKWS/timit3/selected_words_train/frequently/11.wav,128050,frequently
/GeneralizedKWS/timit3/selected_words_train/screwdriver/2.wav,64058,screwdriver
/GeneralizedKWS/timit3/selected_words_train/screwdriver/1.wav,128050,screwdriver
/GeneralizedKWS/timit3/selected_words_train/screwdriver/7.wav,128050,screwdriver
/GeneralizedKWS/timit3/selected_words_train/screwdriver/3.wav,64058,screwdriver
/GeneralizedKWS/timit3/selected_words_train/screwdriver/4.wav,64058,screwdriver
/GeneralizedKWS/timit3/selected_words_train/screwdriver/6.wav,128058,screwdriver
/GeneralizedKWS/timit3/selected_words_train/screwdriver/5.wav,128050,screwdriver
/GeneralizedKWS/timit3/selected_words_train/refusal/1.wav,128050,refusal
/GeneralizedKWS/timit3/selected_words_train/flower/2.wav,64058,flower
/GeneralizedKWS/timit3/selected_words_train/flower/1.wav,64058,flower
/GeneralizedKWS/timit3/selected_words_train/flower/7.wav,64058,flower
/GeneralizedKWS/timit3/selected_words_train/flower/3.wav,128050,flower
/GeneralizedKWS/timit3/selected_words_train/flower/4.wav,64058,flower
/GeneralizedKWS/timit3/selected_words_train/flower/6.wav,64058,flower
/GeneralizedKWS/timit3/selected_words_train/flower/5.wav,64058,flower
/GeneralizedKWS/timit3/selected_words_train/regular/8.wav,128050,regular
/GeneralizedKWS/timit3/selected_words_train/regular/9.wav,128058,regular
/GeneralizedKWS/timit3/selected_words_train/regular/2.wav,128050,regular
/GeneralizedKWS/timit3/selected_words_train/regular/1.wav,128050,regular
/GeneralizedKWS/timit3/selected_words_train/regular/7.wav,128050,regular
/GeneralizedKWS/timit3/selected_words_train/regular/3.wav,64058,regular
/GeneralizedKWS/timit3/selected_words_train/regular/4.wav,128058,regular
/GeneralizedKWS/timit3/selected_words_train/regular/6.wav,128058,regular
/GeneralizedKWS/timit3/selected_words_train/regular/5.wav,128050,regular
/GeneralizedKWS/timit3/selected_words_train/catch/8.wav,64058,catch
/GeneralizedKWS/timit3/selected_words_train/catch/2.wav,128050,catch
/GeneralizedKWS/timit3/selected_words_train/catch/1.wav,64058,catch
/GeneralizedKWS/timit3/selected_words_train/catch/7.wav,128050,catch
/GeneralizedKWS/timit3/selected_words_train/catch/3.wav,128050,catch
/GeneralizedKWS/timit3/selected_words_train/catch/4.wav,128050,catch
/GeneralizedKWS/timit3/selected_words_train/catch/6.wav,128050,catch
/GeneralizedKWS/timit3/selected_words_train/catch/5.wav,64058,catch
/GeneralizedKWS/timit3/selected_words_train/physical/2.wav,64058,physical
/GeneralizedKWS/timit3/selected_words_train/physical/1.wav,64058,physical
/GeneralizedKWS/timit3/selected_words_train/physical/3.wav,64058,physical
/GeneralizedKWS/timit3/selected_words_train/absolution/1.wav,64058,absolution
/GeneralizedKWS/timit3/selected_words_train/mysterious/2.wav,64058,mysterious
/GeneralizedKWS/timit3/selected_words_train/mysterious/1.wav,71982,mysterious
/GeneralizedKWS/timit3/selected_words_train/oriented/1.wav,64058,oriented
/GeneralizedKWS/timit3/selected_words_train/details/1.wav,64058,details
/GeneralizedKWS/timit3/selected_words_train/close/2.wav,128058,close
/GeneralizedKWS/timit3/selected_words_train/close/1.wav,64058,close
/GeneralizedKWS/timit3/selected_words_train/close/3.wav,128050,close
/GeneralizedKWS/timit3/selected_words_train/close/4.wav,64058,close
/GeneralizedKWS/timit3/selected_words_train/close/5.wav,64058,close
/GeneralizedKWS/timit3/selected_words_train/flowerpot/1.wav,128050,flowerpot
/GeneralizedKWS/timit3/selected_words_train/crazy/1.wav,64058,crazy
/GeneralizedKWS/timit3/selected_words_train/quince/1.wav,128050,quince
/GeneralizedKWS/timit3/selected_words_train/flopped/1.wav,64058,flopped
/GeneralizedKWS/timit3/selected_words_train/trying/2.wav,64058,trying
/GeneralizedKWS/timit3/selected_words_train/trying/1.wav,128050,trying
/GeneralizedKWS/timit3/selected_words_train/overcame/2.wav,64058,overcame
/GeneralizedKWS/timit3/selected_words_train/overcame/1.wav,64058,overcame
/GeneralizedKWS/timit3/selected_words_train/overcame/7.wav,64058,overcame
/GeneralizedKWS/timit3/selected_words_train/overcame/3.wav,128050,overcame
/GeneralizedKWS/timit3/selected_words_train/overcame/4.wav,128050,overcame
/GeneralizedKWS/timit3/selected_words_train/overcame/6.wav,128050,overcame
/GeneralizedKWS/timit3/selected_words_train/overcame/5.wav,64058,overcame
/GeneralizedKWS/timit3/selected_words_train/necklace/2.wav,64058,necklace
/GeneralizedKWS/timit3/selected_words_train/necklace/1.wav,128058,necklace
/GeneralizedKWS/timit3/selected_words_train/necklace/7.wav,128050,necklace
/GeneralizedKWS/timit3/selected_words_train/necklace/3.wav,128058,necklace
/GeneralizedKWS/timit3/selected_words_train/necklace/4.wav,128050,necklace
/GeneralizedKWS/timit3/selected_words_train/necklace/6.wav,128050,necklace
/GeneralizedKWS/timit3/selected_words_train/necklace/5.wav,128050,necklace
/GeneralizedKWS/timit3/selected_words_train/raisins/2.wav,64058,raisins
/GeneralizedKWS/timit3/selected_words_train/raisins/1.wav,64058,raisins
/GeneralizedKWS/timit3/selected_words_train/raisins/7.wav,128050,raisins
/GeneralizedKWS/timit3/selected_words_train/raisins/3.wav,64058,raisins
/GeneralizedKWS/timit3/selected_words_train/raisins/4.wav,64058,raisins
/GeneralizedKWS/timit3/selected_words_train/raisins/6.wav,128050,raisins
/GeneralizedKWS/timit3/selected_words_train/raisins/5.wav,128050,raisins
/GeneralizedKWS/timit3/selected_words_train/wooden/1.wav,64058,wooden
/GeneralizedKWS/timit3/selected_words_train/hoarse/1.wav,64058,hoarse
/GeneralizedKWS/timit3/selected_words_train/accurate/1.wav,64058,accurate
/GeneralizedKWS/timit3/selected_words_train/attack/2.wav,64058,attack
/GeneralizedKWS/timit3/selected_words_train/attack/1.wav,64058,attack
/GeneralizedKWS/timit3/selected_words_train/attack/3.wav,64058,attack
/GeneralizedKWS/timit3/selected_words_train/preached/1.wav,64058,preached
/GeneralizedKWS/timit3/selected_words_train/suburbanites/2.wav,128050,suburbanites
/GeneralizedKWS/timit3/selected_words_train/suburbanites/1.wav,128050,suburbanites
/GeneralizedKWS/timit3/selected_words_train/suburbanites/7.wav,128050,suburbanites
/GeneralizedKWS/timit3/selected_words_train/suburbanites/3.wav,64058,suburbanites
/GeneralizedKWS/timit3/selected_words_train/suburbanites/4.wav,128050,suburbanites
/GeneralizedKWS/timit3/selected_words_train/suburbanites/6.wav,64058,suburbanites
/GeneralizedKWS/timit3/selected_words_train/suburbanites/5.wav,64058,suburbanites
/GeneralizedKWS/timit3/selected_words_train/bickering/1.wav,128050,bickering
/GeneralizedKWS/timit3/selected_words_train/dried/1.wav,64058,dried
/GeneralizedKWS/timit3/selected_words_train/shade/2.wav,128058,shade
/GeneralizedKWS/timit3/selected_words_train/shade/1.wav,64058,shade
/GeneralizedKWS/timit3/selected_words_train/loyalties/1.wav,128050,loyalties
/GeneralizedKWS/timit3/selected_words_train/explains/2.wav,64058,explains
/GeneralizedKWS/timit3/selected_words_train/explains/1.wav,64058,explains
/GeneralizedKWS/timit3/selected_words_train/decided/2.wav,128050,decided
/GeneralizedKWS/timit3/selected_words_train/decided/1.wav,64058,decided
/GeneralizedKWS/timit3/selected_words_train/hello/2.wav,128058,hello
/GeneralizedKWS/timit3/selected_words_train/hello/1.wav,128058,hello
/GeneralizedKWS/timit3/selected_words_train/swivel/1.wav,128050,swivel
/GeneralizedKWS/timit3/selected_words_train/tetanus/1.wav,128050,tetanus
/GeneralizedKWS/timit3/selected_words_train/involved/2.wav,128050,involved
/GeneralizedKWS/timit3/selected_words_train/involved/1.wav,128058,involved
/GeneralizedKWS/timit3/selected_words_train/involved/3.wav,128050,involved
/GeneralizedKWS/timit3/selected_words_train/involved/4.wav,128050,involved
/GeneralizedKWS/timit3/selected_words_train/preprepared/1.wav,64058,preprepared
/GeneralizedKWS/timit3/selected_words_train/expected/1.wav,128050,expected
/GeneralizedKWS/timit3/selected_words_train/documents/2.wav,64058,documents
/GeneralizedKWS/timit3/selected_words_train/documents/1.wav,128050,documents
/GeneralizedKWS/timit3/selected_words_train/documents/7.wav,64058,documents
/GeneralizedKWS/timit3/selected_words_train/documents/3.wav,128050,documents
/GeneralizedKWS/timit3/selected_words_train/documents/4.wav,64058,documents
/GeneralizedKWS/timit3/selected_words_train/documents/6.wav,128050,documents
/GeneralizedKWS/timit3/selected_words_train/documents/5.wav,64058,documents
/GeneralizedKWS/timit3/selected_words_train/uneasily/1.wav,128050,uneasily
/GeneralizedKWS/timit3/selected_words_train/aspect/1.wav,128050,aspect
/GeneralizedKWS/timit3/selected_words_train/wedded/1.wav,64058,wedded
/GeneralizedKWS/timit3/selected_words_train/accomplishments/1.wav,64058,accomplishments
/GeneralizedKWS/timit3/selected_words_train/questions/2.wav,64058,questions
/GeneralizedKWS/timit3/selected_words_train/questions/1.wav,128050,questions
/GeneralizedKWS/timit3/selected_words_train/questions/3.wav,128050,questions
/GeneralizedKWS/timit3/selected_words_train/questions/4.wav,64058,questions
/GeneralizedKWS/timit3/selected_words_train/questions/5.wav,128050,questions
/GeneralizedKWS/timit3/selected_words_train/leveling/1.wav,128050,leveling
/GeneralizedKWS/timit3/selected_words_train/tension/1.wav,128050,tension
/GeneralizedKWS/timit3/selected_words_train/heavier/1.wav,128050,heavier
/GeneralizedKWS/timit3/selected_words_train/tyranny/1.wav,64058,tyranny
/GeneralizedKWS/timit3/selected_words_train/tomorrow/2.wav,64058,tomorrow
/GeneralizedKWS/timit3/selected_words_train/tomorrow/1.wav,128050,tomorrow
/GeneralizedKWS/timit3/selected_words_train/tomorrow/3.wav,64058,tomorrow
/GeneralizedKWS/timit3/selected_words_train/pests/1.wav,128058,pests
/GeneralizedKWS/timit3/selected_words_train/pertinent/1.wav,128050,pertinent
/GeneralizedKWS/timit3/selected_words_train/surfeit/1.wav,64058,surfeit
/GeneralizedKWS/timit3/selected_words_train/baffle/1.wav,64058,baffle
/GeneralizedKWS/timit3/selected_words_train/suburban/2.wav,128050,suburban
/GeneralizedKWS/timit3/selected_words_train/suburban/1.wav,128050,suburban
/GeneralizedKWS/timit3/selected_words_train/suburban/7.wav,128058,suburban
/GeneralizedKWS/timit3/selected_words_train/suburban/3.wav,128050,suburban
/GeneralizedKWS/timit3/selected_words_train/suburban/4.wav,128050,suburban
/GeneralizedKWS/timit3/selected_words_train/suburban/6.wav,128058,suburban
/GeneralizedKWS/timit3/selected_words_train/suburban/5.wav,128050,suburban
/GeneralizedKWS/timit3/selected_words_train/poignancy/1.wav,64058,poignancy
/GeneralizedKWS/timit3/selected_words_train/policy/8.wav,64058,policy
/GeneralizedKWS/timit3/selected_words_train/policy/9.wav,128050,policy
/GeneralizedKWS/timit3/selected_words_train/policy/2.wav,128050,policy
/GeneralizedKWS/timit3/selected_words_train/policy/1.wav,128050,policy
/GeneralizedKWS/timit3/selected_words_train/policy/7.wav,128050,policy
/GeneralizedKWS/timit3/selected_words_train/policy/3.wav,64058,policy
/GeneralizedKWS/timit3/selected_words_train/policy/4.wav,64058,policy
/GeneralizedKWS/timit3/selected_words_train/policy/6.wav,64058,policy
/GeneralizedKWS/timit3/selected_words_train/policy/5.wav,64058,policy
/GeneralizedKWS/timit3/selected_words_train/everybody/2.wav,64058,everybody
/GeneralizedKWS/timit3/selected_words_train/everybody/1.wav,128050,everybody
/GeneralizedKWS/timit3/selected_words_train/garage/2.wav,128050,garage
/GeneralizedKWS/timit3/selected_words_train/garage/1.wav,128050,garage
/GeneralizedKWS/timit3/selected_words_train/garage/7.wav,64058,garage
/GeneralizedKWS/timit3/selected_words_train/garage/3.wav,64058,garage
/GeneralizedKWS/timit3/selected_words_train/garage/4.wav,64058,garage
/GeneralizedKWS/timit3/selected_words_train/garage/6.wav,128050,garage
/GeneralizedKWS/timit3/selected_words_train/garage/5.wav,64058,garage
/GeneralizedKWS/timit3/selected_words_train/surplus/2.wav,128050,surplus
/GeneralizedKWS/timit3/selected_words_train/surplus/1.wav,64058,surplus
/GeneralizedKWS/timit3/selected_words_train/surplus/7.wav,128058,surplus
/GeneralizedKWS/timit3/selected_words_train/surplus/3.wav,64058,surplus
/GeneralizedKWS/timit3/selected_words_train/surplus/4.wav,128058,surplus
/GeneralizedKWS/timit3/selected_words_train/surplus/6.wav,128058,surplus
/GeneralizedKWS/timit3/selected_words_train/surplus/5.wav,128050,surplus
/GeneralizedKWS/timit3/selected_words_train/safer/1.wav,64058,safer
/GeneralizedKWS/timit3/selected_words_train/matching/1.wav,64058,matching
/GeneralizedKWS/timit3/selected_words_train/overhangs/1.wav,64058,overhangs
/GeneralizedKWS/timit3/selected_words_train/condition/1.wav,128050,condition
/GeneralizedKWS/timit3/selected_words_train/shawls/1.wav,128050,shawls
/GeneralizedKWS/timit3/selected_words_train/attention/8.wav,128058,attention
/GeneralizedKWS/timit3/selected_words_train/attention/2.wav,128058,attention
/GeneralizedKWS/timit3/selected_words_train/attention/1.wav,128050,attention
/GeneralizedKWS/timit3/selected_words_train/attention/7.wav,128050,attention
/GeneralizedKWS/timit3/selected_words_train/attention/3.wav,128050,attention
/GeneralizedKWS/timit3/selected_words_train/attention/4.wav,128050,attention
/GeneralizedKWS/timit3/selected_words_train/attention/6.wav,128050,attention
/GeneralizedKWS/timit3/selected_words_train/attention/5.wav,128050,attention
/GeneralizedKWS/timit3/selected_words_train/delete/2.wav,64058,delete
/GeneralizedKWS/timit3/selected_words_train/delete/1.wav,64058,delete
/GeneralizedKWS/timit3/selected_words_train/delete/7.wav,128050,delete
/GeneralizedKWS/timit3/selected_words_train/delete/3.wav,64058,delete
/GeneralizedKWS/timit3/selected_words_train/delete/4.wav,64058,delete
/GeneralizedKWS/timit3/selected_words_train/delete/6.wav,128050,delete
/GeneralizedKWS/timit3/selected_words_train/delete/5.wav,64058,delete
/GeneralizedKWS/timit3/selected_words_train/idolize/1.wav,64058,idolize
/GeneralizedKWS/timit3/selected_words_train/cable/1.wav,128058,cable
/GeneralizedKWS/timit3/selected_words_train/indemnity/1.wav,128050,indemnity
/GeneralizedKWS/timit3/selected_words_train/subtitles/2.wav,128050,subtitles
/GeneralizedKWS/timit3/selected_words_train/subtitles/1.wav,64058,subtitles
/GeneralizedKWS/timit3/selected_words_train/subtitles/7.wav,64058,subtitles
/GeneralizedKWS/timit3/selected_words_train/subtitles/3.wav,128058,subtitles
